payment_fact_key,customer_key,film_key,store_key,staff_key,date_key,payment_amount,payment_count
56855,83,911,2,116,20170112,76.4,1
56856,158,286,2,16,20170108,4.8,1
56857,503,542,1,114,20170108,7.2,1
56858,536,791,1,79,20170112,20.6,1
56859,528,986,2,74,20170112,97.2,1
56860,22,512,1,3,20170111,46.4,1
56861,519,981,1,12,20170112,81.4,1
56862,571,915,1,5,20170113,51.5,1
56863,456,40,2,1,20170109,18.1,1
56864,181,696,2,5,20170110,96.7,1
56865,404,531,1,5,20170113,85.2,1
56866,278,305,1,10,20170110,57.4,1
56867,332,973,1,79,20170112,81.2,1
56868,325,717,1,74,20170113,46.2,1
56869,208,804,2,2,20170113,46.0,1
56870,279,543,1,74,20170112,31.4,1
56871,440,969,1,79,20170112,94.2,1
56872,587,183,2,71,20170109,33.9,1
56873,416,162,2,14,20170113,76.2,1
56874,209,837,2,9,20170111,93.3,1
56875,257,365,2,65,20170110,97.1,1
56876,484,648,2,70,20170111,44.3,1
56877,343,691,2,71,20170109,65.6,1
56878,330,73,1,121,20170110,7.1,1
56879,357,160,2,2,20170113,86.2,1
56880,447,281,1,7,20170112,60.4,1
56881,294,780,2,114,20170113,52.6,1
56882,360,234,2,119,20170110,13.2,1
56883,115,19,1,116,20170113,72.7,1
56884,171,415,2,119,20170112,27.5,1
56885,39,911,1,65,20170110,40.5,1
56886,113,601,2,10,20170110,72.3,1
56887,439,57,2,14,20170109,1.7,1
56888,154,987,2,10,20170113,62.3,1
56889,431,4,1,17,20170113,36.3,1
56890,11,11,2,119,20170112,48.8,1
56891,235,105,1,7,20170113,47.7,1
56892,378,640,2,79,20170112,10.4,1
56893,172,243,2,3,20170110,22.6,1
56894,128,413,1,14,20170112,14.5,1
56895,13,781,2,5,20170114,59.2,1
56896,275,23,2,16,20170114,79.1,1
56897,66,165,2,63,20170111,26.4,1
56898,223,944,1,71,20170114,38.5,1
56899,57,991,2,1,20170114,43.2,1
56900,406,913,1,74,20170113,59.8,1
56901,241,15,2,63,20170114,93.4,1
56902,159,237,1,11,20170114,54.9,1
56903,365,74,1,66,20170114,95.5,1
56904,262,906,1,65,20170111,82.8,1
56905,458,858,2,11,20170115,41.8,1
56906,461,42,2,17,20170112,71.6,1
56907,80,274,1,66,20170114,92.6,1
56908,346,16,1,7,20170111,93.2,1
56909,351,270,1,3,20170113,57.7,1
56910,401,910,2,66,20170114,6.5,1
56911,88,265,1,71,20170113,94.1,1
56912,322,356,1,71,20170114,28.7,1
56913,442,792,2,8,20170114,60.0,1
56914,550,819,1,3,20170116,63.4,1
56915,500,194,1,15,20170113,10.1,1
56916,436,658,2,75,20170115,28.9,1
56917,6,638,1,16,20170112,99.3,1
56918,132,590,2,73,20170114,77.2,1
56919,231,767,2,19,20170115,50.7,1
56920,391,49,1,4,20170114,9.7,1
56921,252,115,1,124,20170115,26.2,1
56922,203,465,2,121,20170116,17.9,1
56923,174,409,1,119,20170116,86.7,1
56924,451,704,2,77,20170114,69.7,1
56925,476,764,2,72,20170114,52.5,1
56926,374,828,2,79,20170116,72.4,1
56927,489,537,2,15,20170113,89.3,1
56928,413,391,2,7,20170113,68.6,1
56929,560,892,1,19,20170115,57.0,1
56930,207,25,1,119,20170117,51.0,1
56931,521,21,2,14,20170115,76.8,1
56932,507,599,1,70,20170116,99.6,1
56933,90,76,1,68,20170115,30.6,1
56934,178,141,1,68,20170116,94.7,1
56935,279,163,2,16,20170114,36.9,1
56936,373,973,1,19,20170115,23.3,1
56937,73,612,2,120,20170116,29.7,1
56938,48,127,2,72,20170114,53.5,1
56939,31,702,2,120,20170114,97.0,1
56940,409,457,1,8,20170118,67.3,1
56941,355,305,1,74,20170114,28.1,1
56942,217,184,1,72,20170119,99.9,1
56943,192,21,1,2,20170116,94.8,1
56944,284,451,1,79,20170116,97.2,1
56945,450,489,2,75,20170118,55.6,1
56946,168,968,1,122,20170115,78.3,1
56947,171,668,1,11,20170117,63.4,1
56948,247,702,1,73,20170115,6.3,1
56949,459,913,1,75,20170118,45.6,1
56950,365,177,2,21,20170118,36.9,1
56951,155,486,2,115,20170119,91.7,1
56952,403,521,2,16,20170117,95.8,1
56953,169,937,1,20,20170118,82.5,1
56954,528,324,2,71,20170117,79.2,1
56955,294,905,1,2,20170118,30.4,1
56956,589,377,2,64,20170119,89.0,1
56957,337,873,2,62,20170117,91.8,1
56958,144,28,1,78,20170118,75.4,1
56959,349,925,2,78,20170116,89.0,1
56960,144,204,2,18,20170116,13.7,1
56961,354,723,1,77,20170119,25.2,1
56962,532,738,1,123,20170116,23.7,1
56963,442,366,2,6,20170119,37.1,1
56964,525,4,2,74,20170117,53.7,1
56965,480,462,2,113,20170115,56.8,1
56966,77,745,1,5,20170119,68.3,1
56967,551,49,2,79,20170117,36.7,1
56968,416,604,2,69,20170118,72.5,1
56969,245,154,2,10,20170118,22.7,1
56970,455,917,2,126,20170119,44.5,1
56971,478,270,1,62,20170116,10.7,1
56972,123,130,1,3,20170117,36.3,1
56973,471,206,2,126,20170118,74.7,1
56974,168,897,1,119,20170119,28.8,1
56975,239,25,1,73,20170120,32.9,1
56976,492,494,1,65,20170116,59.7,1
56977,1,185,1,1,20170117,29.1,1
56978,71,174,2,122,20170117,78.9,1
56979,157,496,1,15,20170118,56.2,1
56980,545,522,2,63,20170117,52.5,1
56981,527,9,2,2,20170118,81.3,1
56982,552,979,1,20,20170116,10.2,1
56983,512,424,2,8,20170120,91.8,1
56984,223,765,1,116,20170117,92.6,1
56985,594,918,2,1,20170119,2.6,1
56986,128,149,1,13,20170117,19.4,1
56987,23,478,2,20,20170120,54.0,1
56988,571,933,1,4,20170120,27.0,1
56989,492,407,1,123,20170116,1.9,1
56990,519,567,1,1,20170116,59.4,1
56991,571,790,2,122,20170118,79.0,1
56992,93,119,2,80,20170116,76.6,1
56993,504,162,1,118,20170118,2.2,1
56994,274,977,2,5,20170118,57.2,1
56995,510,755,2,75,20170118,96.4,1
56996,66,45,2,21,20170116,71.1,1
56997,330,452,2,65,20170121,40.2,1
56998,296,338,2,2,20170120,6.3,1
56999,126,835,1,126,20170118,17.1,1
57000,467,945,2,79,20170121,96.7,1
57001,478,641,1,62,20170120,51.6,1
57002,87,303,1,6,20170118,74.7,1
57003,33,978,1,74,20170120,14.6,1
57004,344,430,2,66,20170118,22.8,1
57005,435,629,2,81,20170119,82.3,1
57006,103,9,2,11,20170120,53.3,1
57007,510,986,1,113,20170121,38.2,1
57008,25,206,2,74,20170121,21.4,1
57009,135,791,1,7,20170122,62.8,1
57010,195,786,1,14,20170122,66.7,1
57011,553,131,1,8,20170120,63.3,1
57012,252,621,1,9,20170121,10.1,1
57013,394,260,2,79,20170118,46.5,1
57014,384,476,1,76,20170119,35.9,1
57015,265,69,2,12,20170120,18.9,1
57016,56,625,2,21,20170123,42.7,1
57017,313,572,2,17,20170121,51.5,1
57018,382,112,1,12,20170122,13.2,1
57019,381,692,2,21,20170123,80.8,1
57020,582,732,1,73,20170123,1.8,1
57021,451,896,2,114,20170123,35.8,1
57022,481,446,1,78,20170121,49.5,1
57023,407,778,1,78,20170119,8.3,1
57024,472,165,1,3,20170121,71.7,1
57025,155,897,2,122,20170124,6.2,1
57026,525,103,2,64,20170121,12.1,1
57027,447,772,1,65,20170124,75.2,1
57028,557,889,1,14,20170123,77.1,1
57029,598,189,2,125,20170120,38.0,1
57030,194,207,1,20,20170123,64.5,1
57031,463,707,2,65,20170121,35.0,1
57032,263,602,1,113,20170120,18.8,1
57033,286,544,2,75,20170121,15.7,1
57034,474,794,2,71,20170122,9.6,1
57035,377,775,1,20,20170121,11.3,1
57036,481,376,2,119,20170121,41.5,1
57037,525,962,1,74,20170124,88.1,1
57038,302,525,1,66,20170124,82.2,1
57039,459,536,2,73,20170122,31.6,1
57040,80,263,2,2,20170122,37.0,1
57041,71,838,2,66,20170125,78.1,1
57042,466,190,2,122,20170125,14.6,1
57043,217,614,2,123,20170123,95.4,1
57044,424,78,1,13,20170124,4.4,1
57045,498,702,2,75,20170125,58.0,1
57046,260,463,1,19,20170123,77.1,1
57047,89,303,1,114,20170126,53.7,1
57048,135,755,2,73,20170124,90.4,1
57049,522,357,2,17,20170123,42.6,1
57050,237,350,2,1,20170124,72.1,1
57051,565,330,1,20,20170126,82.5,1
57052,271,48,1,74,20170123,10.7,1
57053,450,686,1,66,20170125,57.3,1
57054,484,77,2,8,20170122,19.2,1
57055,64,514,2,14,20170124,78.4,1
57056,98,208,1,17,20170123,33.0,1
57057,428,176,2,73,20170126,29.7,1
57058,117,324,1,121,20170123,76.1,1
57059,97,916,2,63,20170123,95.3,1
57060,566,3,2,122,20170125,1.8,1
57061,519,268,2,70,20170125,65.8,1
57062,511,115,2,73,20170125,27.6,1
57063,572,85,2,79,20170126,39.3,1
57064,550,621,1,73,20170126,15.4,1
57065,202,172,2,1,20170124,55.7,1
57066,165,553,2,121,20170123,25.7,1
57067,483,10,2,9,20170123,55.0,1
57068,352,500,2,73,20170124,83.9,1
57069,62,402,2,11,20170122,77.0,1
57070,48,750,1,20,20170126,50.4,1
57071,1,873,2,8,20170126,46.6,1
57072,265,329,1,79,20170125,36.7,1
57073,29,570,1,73,20170122,7.3,1
57074,249,738,1,63,20170125,6.7,1
57075,556,193,1,9,20170122,17.3,1
57076,325,778,1,17,20170122,81.7,1
57077,143,951,2,63,20170125,71.7,1
57078,354,563,1,63,20170124,82.0,1
57079,564,499,1,16,20170127,43.9,1
57080,364,873,2,10,20170126,95.8,1
57081,490,773,2,72,20170124,34.9,1
57082,590,340,1,80,20170127,5.7,1
57083,565,19,2,124,20170123,44.0,1
57084,429,229,2,121,20170124,15.2,1
57085,235,867,1,16,20170127,66.3,1
57086,43,329,2,74,20170125,54.2,1
57087,160,967,1,13,20170126,46.3,1
57088,163,846,1,63,20170125,57.9,1
57089,248,476,2,70,20170126,93.8,1
57090,344,768,1,19,20170125,7.1,1
57091,368,409,2,74,20170123,4.3,1
57092,513,209,1,72,20170125,30.1,1
57093,584,213,1,75,20170125,83.6,1
57094,188,676,2,69,20170124,54.5,1
57095,252,880,2,72,20170126,53.5,1
57096,13,395,1,124,20170126,35.9,1
57097,205,267,1,119,20170125,28.0,1
57098,19,856,2,62,20170124,57.7,1
57099,162,921,1,3,20170127,96.4,1
57100,31,402,2,2,20170125,12.8,1
57101,564,114,1,17,20170124,80.6,1
57102,122,784,2,1,20170125,25.8,1
57103,255,593,2,73,20170126,36.5,1
57104,254,464,2,64,20170125,60.8,1
57105,40,98,1,72,20170124,63.5,1
57106,15,913,1,19,20170125,92.2,1
57107,446,122,2,74,20170124,88.1,1
57108,20,926,2,79,20170125,49.1,1
57109,493,619,1,19,20170127,22.6,1
57110,235,471,1,74,20170128,31.8,1
57111,70,280,1,114,20170124,17.6,1
57112,194,831,1,74,20170125,2.3,1
57113,529,590,1,20,20170128,32.2,1
57114,310,925,2,4,20170128,6.1,1
57115,286,827,2,72,20170127,21.9,1
57116,174,672,2,20,20170127,30.1,1
57117,34,799,1,7,20170125,34.2,1
57118,562,66,1,71,20170125,100.0,1
57119,352,56,2,116,20170128,25.7,1
57120,468,657,1,15,20170125,42.5,1
57121,117,473,1,19,20170127,16.7,1
57122,586,101,1,5,20170127,15.9,1
57123,596,376,2,19,20170129,95.0,1
57124,165,735,2,67,20170127,70.9,1
57125,421,505,2,65,20170125,28.9,1
57126,557,840,1,20,20170127,75.2,1
57127,187,835,2,10,20170128,76.3,1
57128,223,1000,1,76,20170126,98.9,1
57129,353,883,2,69,20170129,34.4,1
57130,373,645,1,2,20170128,79.2,1
57131,124,361,2,75,20170129,27.5,1
57132,165,216,2,14,20170129,68.8,1
57133,421,416,1,121,20170127,68.5,1
57134,247,285,2,74,20170126,24.1,1
57135,318,115,2,73,20170127,2.8,1
57136,587,396,2,119,20170126,74.1,1
57137,303,990,2,75,20170128,45.0,1
57138,568,603,1,71,20170126,38.4,1
57139,531,644,2,67,20170129,54.0,1
57140,232,662,2,121,20170126,56.9,1
57141,531,436,1,71,20170128,60.3,1
57142,166,57,2,1,20170127,56.2,1
57143,55,676,2,67,20170129,10.7,1
57144,179,35,2,74,20170130,10.7,1
57145,461,556,1,121,20170128,20.7,1
57146,222,223,2,6,20170130,25.8,1
57147,466,967,1,66,20170129,18.5,1
57148,313,489,1,75,20170130,24.1,1
57149,285,56,1,117,20170129,25.1,1
57150,587,146,1,63,20170130,39.0,1
57151,555,966,2,7,20170128,90.9,1
57152,457,137,2,17,20170129,22.9,1
57153,465,69,2,126,20170127,85.5,1
57154,119,409,2,19,20170127,55.6,1
57155,336,753,2,71,20170127,18.6,1
57156,326,9,1,71,20170128,64.3,1
57157,520,809,2,69,20170129,3.4,1
57158,171,528,1,76,20170128,3.8,1
57159,123,8,2,19,20170128,59.0,1
57160,13,462,2,5,20170201,5.4,1
57161,262,106,1,5,20170201,81.7,1
57162,91,313,1,119,20170129,77.3,1
57163,537,215,1,10,20170128,65.7,1
57164,127,204,1,71,20170130,83.0,1
57165,21,554,2,79,20170128,95.8,1
57166,240,634,2,1,20170130,90.5,1
57167,265,813,2,75,20170201,44.2,1
57168,405,457,2,75,20170201,35.6,1
57169,480,744,2,11,20170128,58.5,1
57170,208,143,1,6,20170128,19.7,1
57171,248,480,1,6,20170131,16.5,1
57172,14,290,1,73,20170131,72.0,1
57173,112,604,2,10,20170131,30.1,1
57174,62,574,2,8,20170131,2.1,1
57175,343,301,1,65,20170201,74.0,1
57176,294,347,1,74,20170128,44.7,1
57177,513,381,1,2,20170202,17.5,1
57178,414,432,2,118,20170131,30.9,1
57179,390,554,1,19,20170129,57.4,1
57180,174,165,1,75,20170131,62.6,1
57181,31,612,2,121,20170129,53.8,1
57182,185,568,1,74,20170202,79.4,1
57183,168,895,2,19,20170129,50.9,1
57184,120,199,2,119,20170202,22.3,1
57185,322,59,1,120,20170202,62.1,1
57186,498,103,2,21,20170202,18.3,1
57187,495,683,2,69,20170129,61.2,1
57188,336,873,1,63,20170131,32.2,1
57189,224,917,1,65,20170201,91.5,1
57190,117,620,1,74,20170131,75.3,1
57191,266,733,1,72,20170130,85.3,1
57192,546,998,2,12,20170202,78.2,1
57193,332,334,1,12,20170130,62.5,1
57194,596,385,2,74,20170202,92.5,1
57195,263,352,2,70,20170129,82.7,1
57196,120,56,1,124,20170130,44.4,1
57197,418,184,2,79,20170131,24.9,1
57198,135,521,2,12,20170129,10.5,1
57199,465,35,1,19,20170131,93.1,1
57200,20,284,1,121,20170201,98.5,1
57201,412,724,2,3,20170131,69.1,1
57202,237,222,2,16,20170201,9.2,1
57203,13,976,1,21,20170202,77.3,1
57204,401,401,1,16,20170201,33.6,1
57205,85,244,1,76,20170130,6.1,1
57206,563,295,1,119,20170130,89.0,1
57207,362,67,1,68,20170201,48.1,1
57208,472,458,1,123,20170201,95.2,1
57209,238,191,2,122,20170129,92.8,1
57210,335,559,1,65,20170130,55.4,1
57211,594,79,2,7,20170130,60.4,1
57212,434,871,2,6,20170130,12.6,1
57213,459,382,1,13,20170201,39.8,1
57214,50,338,2,69,20170202,4.6,1
57215,350,641,2,4,20170202,25.9,1
57216,81,294,2,14,20170131,48.4,1
57217,503,284,2,7,20170201,91.4,1
57218,188,619,2,76,20170131,62.9,1
57219,522,101,2,7,20170130,84.7,1
57220,55,484,1,16,20170129,77.4,1
57221,20,968,1,20,20170131,94.7,1
57222,88,51,2,122,20170129,37.1,1
57223,168,322,1,115,20170130,31.8,1
57224,35,588,2,66,20170129,92.0,1
57225,73,88,2,6,20170129,51.2,1
57226,90,194,1,20,20170201,94.1,1
57227,436,141,1,115,20170129,58.8,1
57228,200,981,1,20,20170201,73.9,1
57229,111,813,2,5,20170130,71.9,1
57230,261,877,1,76,20170201,32.4,1
57231,232,242,1,74,20170201,53.2,1
57232,417,70,2,116,20170201,78.9,1
57233,520,435,1,122,20170201,33.0,1
57234,582,78,1,76,20170202,17.5,1
57235,172,409,2,15,20170130,36.9,1
57236,272,654,2,72,20170203,21.5,1
57237,520,757,1,8,20170130,59.2,1
57238,197,468,1,3,20170130,44.3,1
57239,50,724,2,76,20170203,89.6,1
57240,258,723,1,121,20170202,15.6,1
57241,560,199,1,15,20170201,9.6,1
57242,38,476,1,126,20170131,61.1,1
57243,342,130,2,73,20170130,73.4,1
57244,294,616,2,123,20170201,40.8,1
57245,56,864,1,17,20170201,63.0,1
57246,31,765,1,79,20170131,75.6,1
57247,508,551,2,118,20170131,72.9,1
57248,20,45,1,68,20170202,41.6,1
57249,269,234,1,19,20170201,79.9,1
57250,580,744,2,69,20170131,13.8,1
57251,442,378,2,65,20170203,22.1,1
57252,160,749,2,69,20170202,20.0,1
57253,235,91,2,74,20170202,2.7,1
57254,390,163,2,77,20170201,53.3,1
57255,318,330,1,75,20170130,48.1,1
57256,303,576,2,6,20170131,40.7,1
57257,545,628,2,119,20170201,50.2,1
57258,99,150,2,72,20170203,11.5,1
57259,103,737,2,71,20170131,83.5,1
57260,484,957,1,8,20170131,95.1,1
57261,114,478,2,13,20170203,72.9,1
57262,428,99,1,17,20170131,13.8,1
57263,356,850,1,119,20170131,37.5,1
57264,539,258,2,69,20170130,15.2,1
57265,495,577,1,118,20170201,73.8,1
57266,415,644,2,80,20170203,19.2,1
57267,575,725,1,2,20170201,71.4,1
57268,213,849,1,6,20170203,41.4,1
57269,172,214,2,125,20170130,89.1,1
57270,209,599,2,117,20170203,22.5,1
57271,43,673,2,8,20170131,65.1,1
57272,382,450,2,115,20170202,72.8,1
57273,23,366,2,8,20170130,38.9,1
57274,325,370,1,76,20170203,40.3,1
57275,278,444,2,75,20170203,27.6,1
57276,246,692,2,21,20170203,59.2,1
57277,175,287,1,70,20170130,39.1,1
57278,319,647,1,16,20170201,45.1,1
57279,198,869,1,74,20170131,32.2,1
57280,523,266,2,9,20170131,47.0,1
57281,527,319,2,15,20170131,44.8,1
57282,179,697,1,72,20170131,80.8,1
57283,503,181,1,62,20170131,33.3,1
57284,79,846,1,75,20170131,93.8,1
57285,120,632,1,69,20170203,1.9,1
57286,499,282,1,76,20170202,75.2,1
57287,432,531,1,122,20170203,47.7,1
57288,253,45,2,14,20170130,50.9,1
57289,395,204,1,15,20170203,9.6,1
57290,489,734,2,69,20170202,57.9,1
57291,299,841,2,8,20170203,67.3,1
57292,528,436,1,7,20170201,47.5,1
57293,106,845,2,15,20170131,55.7,1
57294,291,886,1,67,20170202,23.8,1
57295,189,17,2,116,20170203,95.4,1
57296,489,532,2,71,20170202,41.0,1
57297,544,521,1,15,20170203,74.0,1
57298,311,123,2,6,20170204,82.4,1
57299,388,966,2,122,20170131,35.8,1
57300,313,42,2,7,20170204,39.6,1
57301,360,353,1,20,20170202,40.1,1
57302,523,690,1,6,20170201,19.2,1
57303,413,341,2,71,20170131,39.8,1
57304,20,170,1,21,20170202,13.2,1
57305,367,9,2,8,20170203,2.5,1
57306,310,261,1,71,20170201,47.5,1
57307,415,999,1,15,20170204,21.4,1
57308,179,228,1,126,20170203,66.7,1
57309,240,795,1,121,20170201,31.5,1
57310,572,857,2,74,20170131,13.1,1
57311,258,834,2,7,20170202,14.9,1
57312,263,301,1,19,20170203,63.8,1
57313,276,261,1,8,20170201,32.5,1
57314,422,684,2,125,20170205,29.5,1
57315,188,922,2,12,20170204,27.1,1
57316,484,85,2,62,20170205,62.8,1
57317,544,119,2,122,20170205,5.3,1
57318,66,390,1,8,20170204,27.5,1
57319,345,59,2,79,20170203,11.0,1
57320,459,250,2,68,20170203,78.2,1
57321,509,361,1,126,20170202,20.2,1
57322,517,880,1,20,20170204,43.7,1
57323,369,13,2,78,20170203,30.7,1
57324,342,241,1,72,20170202,91.8,1
57325,244,218,2,63,20170202,39.4,1
57326,113,628,1,65,20170206,72.6,1
57327,178,919,1,10,20170206,79.5,1
57328,214,159,1,122,20170204,14.0,1
57329,7,593,2,79,20170202,92.9,1
57330,67,418,2,122,20170202,65.2,1
57331,224,534,2,16,20170205,76.9,1
57332,261,816,1,17,20170206,5.5,1
57333,460,911,1,19,20170203,47.8,1
57334,585,425,2,74,20170205,48.7,1
57335,283,650,1,74,20170204,52.5,1
57336,282,215,2,65,20170203,1.8,1
57337,79,118,1,17,20170205,86.4,1
57338,124,214,2,20,20170206,34.2,1
57339,471,572,2,126,20170205,25.7,1
57340,71,979,2,80,20170204,92.9,1
57341,265,510,1,62,20170203,63.0,1
57342,89,274,1,80,20170205,48.4,1
57343,9,79,2,69,20170203,14.5,1
57344,9,68,1,77,20170207,64.4,1
57345,489,214,2,119,20170203,68.5,1
57346,476,206,2,15,20170206,32.6,1
57347,167,274,1,10,20170207,3.9,1
57348,578,27,1,113,20170208,28.7,1
57349,14,906,2,118,20170206,85.4,1
57350,184,464,2,75,20170208,11.8,1
57351,301,403,2,16,20170205,91.0,1
57352,569,758,2,79,20170206,21.7,1
57353,362,611,1,76,20170205,73.6,1
57354,353,146,1,14,20170205,24.9,1
57355,498,446,1,69,20170208,11.3,1
57356,555,578,1,76,20170207,30.0,1
57357,404,740,2,1,20170205,62.3,1
57358,59,134,2,5,20170208,22.5,1
57359,562,193,1,79,20170205,81.6,1
57360,13,54,1,68,20170205,54.8,1
57361,188,11,1,63,20170206,55.5,1
57362,304,536,2,3,20170205,6.4,1
57363,198,110,1,17,20170205,88.4,1
57364,396,6,1,123,20170209,7.6,1
57365,134,304,2,118,20170207,27.1,1
57366,314,70,2,18,20170209,66.3,1
57367,279,829,2,73,20170205,80.0,1
57368,281,474,2,10,20170209,77.5,1
57369,133,595,2,113,20170205,80.3,1
57370,147,546,2,11,20170207,16.2,1
57371,220,661,1,65,20170206,65.1,1
57372,574,757,2,113,20170207,66.7,1
57373,545,708,2,115,20170208,23.4,1
57374,424,218,1,6,20170205,73.8,1
57375,441,307,1,10,20170205,86.4,1
57376,127,797,2,124,20170207,61.9,1
57377,146,414,1,125,20170208,69.1,1
57378,327,164,1,69,20170208,61.9,1
57379,243,532,2,18,20170205,14.1,1
57380,566,697,2,67,20170206,81.8,1
57381,555,670,2,3,20170208,51.8,1
57382,570,43,2,63,20170209,23.9,1
57383,77,326,2,21,20170209,95.7,1
57384,138,3,2,6,20170207,4.6,1
57385,326,31,1,77,20170206,93.8,1
57386,190,735,1,9,20170206,57.0,1
57387,203,350,2,16,20170208,82.9,1
57388,114,437,2,7,20170209,12.7,1
57389,549,458,2,1,20170209,66.2,1
57390,39,311,1,69,20170210,62.2,1
57391,215,369,2,118,20170210,79.6,1
57392,36,241,1,16,20170208,74.1,1
57393,14,733,1,14,20170210,8.8,1
57394,430,720,2,14,20170207,48.0,1
57395,190,953,1,73,20170206,10.0,1
57396,138,12,1,16,20170209,71.5,1
57397,314,681,2,120,20170210,21.0,1
57398,585,366,1,76,20170210,95.1,1
57399,95,824,2,17,20170207,47.0,1
57400,475,185,1,21,20170209,1.6,1
57401,341,81,1,119,20170207,46.6,1
57402,388,969,1,115,20170206,37.8,1
57403,342,367,1,66,20170208,89.4,1
57404,10,944,1,20,20170207,53.6,1
57405,387,479,1,75,20170207,66.0,1
57406,198,614,1,76,20170210,67.5,1
57407,127,741,1,21,20170209,12.1,1
57408,425,429,2,122,20170206,31.9,1
57409,268,17,2,2,20170206,39.3,1
57410,1,824,2,74,20170210,51.5,1
57411,377,172,1,76,20170209,21.3,1
57412,85,247,2,66,20170210,12.1,1
57413,235,764,2,69,20170210,66.7,1
57414,598,256,2,7,20170208,43.7,1
57415,195,880,1,21,20170210,36.5,1
57416,71,602,1,20,20170210,84.1,1
57417,270,957,2,8,20170208,30.8,1
57418,419,505,2,5,20170212,28.4,1
57419,363,853,1,8,20170208,44.9,1
57420,72,329,1,66,20170208,43.2,1
57421,219,891,1,6,20170211,99.1,1
57422,559,456,2,5,20170210,30.1,1
57423,15,162,1,16,20170211,67.1,1
57424,23,621,1,74,20170212,70.4,1
57425,173,613,1,2,20170211,78.0,1
57426,430,859,2,20,20170211,34.7,1
57427,137,354,1,5,20170208,16.6,1
57428,300,12,1,63,20170210,46.8,1
57429,396,501,1,64,20170209,27.7,1
57430,592,391,2,65,20170209,75.5,1
57431,515,987,2,15,20170212,98.7,1
57432,77,60,1,19,20170213,93.9,1
57433,515,709,2,14,20170209,64.6,1
57434,34,86,1,74,20170213,16.2,1
57435,392,328,2,62,20170211,53.5,1
57436,92,149,1,70,20170211,20.7,1
57437,375,474,2,75,20170213,1.6,1
57438,224,184,2,12,20170213,22.2,1
57439,574,625,1,77,20170209,63.0,1
57440,361,471,2,76,20170211,99.5,1
57441,181,9,1,5,20170213,21.7,1
57442,284,470,1,67,20170210,46.9,1
57443,262,967,2,76,20170212,22.3,1
57444,256,443,2,65,20170213,8.4,1
57445,151,545,1,115,20170213,67.5,1
57446,113,70,1,19,20170214,1.3,1
57447,588,86,2,4,20170213,94.5,1
57448,305,162,1,122,20170210,72.8,1
57449,22,167,2,78,20170211,10.3,1
57450,315,255,1,77,20170213,77.3,1
57451,529,999,1,79,20170211,26.5,1
57452,484,664,2,15,20170212,40.7,1
57453,28,387,2,118,20170212,16.1,1
57454,221,249,1,66,20170213,11.2,1
57455,257,759,2,14,20170212,44.6,1
57456,475,978,1,72,20170212,66.1,1
57457,531,992,2,8,20170214,93.0,1
57458,124,682,1,73,20170212,24.3,1
57459,299,287,1,66,20170213,59.1,1
57460,353,524,1,20,20170213,90.6,1
57461,233,93,2,5,20170215,42.4,1
57462,345,803,1,65,20170213,6.0,1
57463,190,559,2,75,20170213,10.5,1
57464,143,201,1,5,20170215,48.9,1
57465,515,884,2,15,20170216,47.7,1
57466,29,572,2,8,20170215,66.5,1
57467,450,714,2,62,20170213,63.3,1
57468,52,969,1,119,20170213,10.2,1
57469,25,806,1,74,20170215,72.0,1
57470,360,521,1,72,20170215,91.4,1
57471,425,670,1,7,20170212,67.8,1
57472,39,18,2,5,20170213,91.3,1
57473,349,62,2,75,20170214,37.9,1
57474,344,906,2,121,20170214,21.8,1
57475,347,378,1,118,20170213,52.7,1
57476,196,961,2,122,20170212,21.5,1
57477,389,467,1,74,20170214,43.5,1
57478,344,554,2,1,20170214,6.5,1
57479,465,922,1,16,20170215,91.9,1
57480,390,438,2,17,20170215,13.5,1
57481,301,535,1,71,20170215,4.0,1
57482,536,181,2,69,20170213,97.9,1
57483,227,746,1,77,20170212,13.6,1
57484,283,434,1,116,20170216,81.2,1
57485,510,437,1,74,20170213,88.7,1
57486,417,107,2,6,20170216,66.4,1
57487,21,629,2,121,20170213,46.8,1
57488,274,944,2,74,20170213,75.9,1
57489,81,462,1,2,20170216,47.8,1
57490,57,311,1,79,20170215,28.7,1
57491,585,43,2,7,20170215,19.1,1
57492,415,334,1,1,20170215,34.6,1
